$Date;$Time;FH11_Z4_TEMP_SP;FH11_Z4_TEMP_PV;FH11_Z3_TEMP_PV;FH11_Z3_TEMP_MT;FH11_Z3_TEMP_MB;FH11_Z4_TEMP_MB;FH11_Z4_TEMP_MM;FH11_Z4_TEMP_MT;FH11_Z4_MIX_VLV_POS_PV;FH11_Z4_MIX_PRES_PV;FH11_Z4_MIX_PRES_LL;FH11_Z4_MIX_PRES_HL;FH11_PULL;FU_PULL
08/17/17;11:12:32;1157;1196.152;1196.73;1196.73;1180.527;1177.778;1182.263;1196.152;17.53472;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:12:33;1157;1196.152;1196.73;1196.73;1180.527;1177.778;1182.118;1196.152;17.53472;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:12:34;1157;1196.007;1196.73;1196.73;1180.527;1177.922;1182.263;1196.007;17.53472;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:12:35;1157;1196.007;1196.73;1196.73;1180.527;1178.067;1182.263;1196.007;17.53472;0.6684028;0.6;6;46.01521;91.86841
08/17/17;11:12:36;1157;1196.007;1196.73;1196.73;1180.527;1177.922;1182.263;1196.007;18.48958;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:12:37;1157;1195.862;1196.73;1196.73;1180.527;1178.067;1182.263;1195.862;18.57639;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:12:38;1157;1195.718;1196.73;1196.73;1180.527;1178.067;1182.263;1195.718;18.57639;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:12:39;1157;1195.718;1196.73;1196.73;1180.527;1178.067;1182.263;1195.718;18.57639;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:12:40;1157;1195.428;1196.586;1196.586;1180.527;1178.067;1182.263;1195.428;18.57639;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:12:41;1157;1195.428;1196.586;1196.586;1180.527;1178.067;1182.263;1195.428;18.57639;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:12:42;1157;1195.284;1196.586;1196.586;1180.527;1178.067;1182.263;1195.284;18.57639;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:12:43;1157;1195.139;1196.586;1196.586;1180.527;1178.067;1182.263;1195.139;18.57639;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:12:44;1157;1194.994;1196.586;1196.586;1180.527;1178.067;1182.407;1194.994;18.57639;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:12:45;1157;1194.994;1196.586;1196.586;1180.527;1178.067;1182.407;1194.994;18.57639;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:12:46;1157;1194.705;1196.441;1196.441;1180.671;1178.356;1182.263;1194.705;18.57639;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:12:47;1157;1194.56;1196.441;1196.441;1180.671;1178.356;1182.407;1194.56;18.57639;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:12:48;1157;1194.56;1196.441;1196.441;1180.671;1178.356;1182.407;1194.56;18.57639;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:12:49;1157;1194.416;1196.152;1196.152;1180.671;1178.356;1182.407;1194.415;18.57639;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:12:50;1157;1194.271;1196.152;1196.152;1180.671;1178.356;1182.407;1194.271;18.57639;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:12:51;1157;1193.981;1196.152;1196.152;1180.671;1178.356;1182.407;1193.981;18.57639;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:12:52;1157;1193.837;1196.152;1196.152;1180.671;1178.356;1182.407;1193.837;18.57639;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:12:53;1157;1193.837;1196.152;1196.152;1180.671;1178.356;1182.407;1193.837;18.57639;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:12:54;1157;1193.692;1196.007;1196.007;1180.816;1178.356;1182.407;1193.692;18.57639;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:12:55;1157;1193.547;1196.007;1196.007;1180.671;1178.501;1182.407;1193.547;18.57639;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:12:56;1157;1193.258;1196.007;1196.007;1180.816;1178.501;1182.407;1193.258;18.57639;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:12:57;1157;1193.258;1196.007;1196.007;1180.816;1178.501;1182.407;1193.258;18.57639;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:12:58;1157;1193.113;1195.862;1195.862;1180.816;1178.501;1182.407;1193.113;18.57639;0.6915509;0.6;6;46.01521;91.86841
08/17/17;11:12:59;1157;1192.969;1195.862;1195.862;1180.816;1178.501;1182.407;1192.969;18.57639;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:13:00;1157;1192.824;1195.862;1195.862;1180.816;1178.501;1182.407;1192.824;18.57639;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:13:01;1157;1192.535;1195.718;1195.718;1180.816;1178.501;1182.407;1192.535;18.57639;0.6915509;0.6;6;46.01521;91.86841
08/17/17;11:13:02;1157;1192.535;1195.718;1195.718;1180.816;1178.501;1182.407;1192.535;18.57639;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:13:03;1157;1192.39;1195.428;1195.428;1180.816;1178.501;1182.407;1192.39;18.57639;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:13:04;1157;1192.245;1195.718;1195.718;1180.816;1178.501;1182.407;1192.245;18.57639;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:13:05;1157;1192.245;1195.428;1195.428;1180.961;1178.501;1182.407;1192.245;18.57639;0.6915509;0.6;6;46.01521;91.86841
08/17/17;11:13:06;1157;1192.101;1195.428;1195.428;1180.816;1178.501;1182.407;1192.101;18.57639;0.6915509;0.6;6;46.01521;91.86841
08/17/17;11:13:07;1157;1191.667;1195.428;1195.428;1180.961;1178.501;1182.407;1191.667;18.57639;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:13:08;1157;1191.667;1195.284;1195.284;1180.816;1178.501;1182.407;1191.667;18.57639;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:13:09;1157;1191.667;1195.284;1195.284;1180.961;1178.646;1182.407;1191.667;18.57639;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:13:10;1157;1191.522;1195.139;1195.139;1180.961;1178.501;1182.407;1191.522;18.57639;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:13:11;1157;1191.377;1195.139;1195.139;1180.961;1178.501;1182.407;1191.377;18.57639;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:13:12;1157;1191.088;1195.139;1195.139;1180.961;1178.646;1182.407;1191.088;18.57639;0.6915509;0.6;6;46.01521;91.86841
08/17/17;11:13:13;1157;1191.088;1194.994;1194.994;1180.961;1178.646;1182.407;1191.088;18.69213;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:13:14;1157;1191.088;1194.994;1194.994;1180.961;1178.646;1182.697;1191.088;19.84954;0.8101851;0.6;6;46.01521;91.86841
08/17/17;11:13:15;1157;1190.799;1194.705;1194.705;1180.961;1178.646;1182.697;1190.799;20.65972;0.9027778;0.6;6;46.01521;91.86841
08/17/17;11:13:16;1157;1190.799;1194.705;1194.705;1180.961;1178.646;1182.407;1190.799;20.37037;0.8969907;0.6;6;46.01521;91.86841
08/17/17;11:13:17;1157;1190.654;1194.994;1194.994;1180.961;1178.646;1182.407;1190.654;20.37037;0.8998842;0.6;6;46.01521;91.86841
08/17/17;11:13:18;1157;1190.654;1194.705;1194.705;1180.961;1178.646;1182.407;1190.654;19.50231;0.8825232;0.6;6;46.01521;91.86841
08/17/17;11:13:19;1157;1190.365;1194.56;1194.56;1180.961;1178.646;1182.697;1190.365;19.50231;0.8854166;0.6;6;46.01521;91.86841
08/17/17;11:13:20;1157;1190.22;1194.56;1194.56;1180.961;1178.646;1182.407;1190.22;19.50231;0.8825232;0.6;6;46.01521;91.86841
08/17/17;11:13:21;1157;1190.075;1194.416;1194.415;1180.961;1178.646;1182.407;1190.075;19.50231;0.8796296;0.6;6;46.01521;91.86841
08/17/17;11:13:22;1157;1190.075;1194.271;1194.271;1180.961;1178.646;1182.407;1190.075;18.57639;0.7725694;0.6;6;46.01521;91.86841
08/17/17;11:13:23;1157;1189.931;1194.271;1194.271;1180.961;1178.79;1182.407;1189.931;18.57639;0.7667824;0.6;6;46.01521;91.86841
08/17/17;11:13:24;1157;1189.641;1194.271;1194.271;1180.961;1178.646;1182.407;1189.641;17.7662;0.6973379;0.6;6;46.01521;91.86841
08/17/17;11:13:25;1157;1189.497;1194.271;1194.271;1180.961;1178.79;1182.407;1189.497;17.7662;0.6973379;0.6;6;46.01521;91.86841
08/17/17;11:13:26;1157;1189.497;1193.981;1193.981;1180.961;1178.79;1182.407;1189.497;17.7662;0.6944444;0.6;6;46.01521;91.86841
08/17/17;11:13:27;1157;1189.352;1193.981;1193.981;1180.961;1178.79;1182.407;1189.352;17.7662;0.7002315;0.6;6;46.01521;91.86841
08/17/17;11:13:28;1157;1189.207;1193.837;1193.837;1180.961;1178.79;1182.407;1189.207;17.7662;0.6944444;0.6;6;46.01521;91.86841
08/17/17;11:13:29;1157;1189.207;1193.837;1193.837;1180.961;1178.79;1182.407;1189.207;17.7662;0.6944444;0.6;6;46.01521;91.86841
08/17/17;11:13:30;1157;1189.207;1193.837;1193.837;1180.961;1178.79;1182.407;1189.207;17.7662;0.6915509;0.6;6;46.01521;91.86841
08/17/17;11:13:31;1157;1188.918;1193.692;1193.692;1180.961;1178.79;1182.407;1188.918;17.7662;0.6973379;0.6;6;46.01521;91.86841
08/17/17;11:13:32;1157;1188.773;1193.692;1193.692;1180.961;1178.79;1182.697;1188.773;17.7662;0.6973379;0.6;6;46.01521;91.86841
08/17/17;11:13:33;1157;1188.628;1193.692;1193.692;1181.25;1178.79;1182.407;1188.628;17.7662;0.6944444;0.6;6;46.01521;91.86841
08/17/17;11:13:34;1157;1188.628;1193.692;1193.692;1181.25;1178.79;1182.407;1188.628;17.7662;0.6944444;0.6;6;46.01521;91.86841
08/17/17;11:13:35;1157;1188.484;1193.547;1193.547;1181.25;1178.79;1182.407;1188.484;17.7662;0.6973379;0.6;6;46.01521;91.86841
08/17/17;11:13:36;1157;1188.484;1193.547;1193.547;1181.25;1178.79;1182.407;1188.484;17.7662;0.6944444;0.6;6;46.01521;91.86841
08/17/17;11:13:37;1157;1188.194;1193.258;1193.258;1181.25;1178.79;1182.407;1188.194;17.7662;0.7002315;0.6;6;46.01521;91.86841
08/17/17;11:13:38;1157;1188.05;1193.258;1193.258;1181.25;1179.08;1182.407;1188.05;17.7662;0.6973379;0.6;6;46.01521;91.86841
08/17/17;11:13:39;1157;1188.05;1193.113;1193.113;1181.25;1178.79;1182.407;1188.05;17.7662;0.6973379;0.6;6;46.01521;91.86841
08/17/17;11:13:40;1157;1187.905;1193.113;1193.113;1181.25;1179.08;1182.407;1187.905;17.7662;0.6973379;0.6;6;46.01521;91.86841
08/17/17;11:13:41;1157;1187.905;1193.113;1193.113;1181.25;1179.08;1182.407;1187.905;17.7662;0.6973379;0.6;6;46.01521;91.86841
08/17/17;11:13:42;1157;1187.76;1193.113;1193.113;1181.25;1179.08;1182.407;1187.76;17.7662;0.6973379;0.6;6;46.01521;91.86841
08/17/17;11:13:43;1157;1187.76;1193.113;1193.113;1181.25;1179.08;1182.407;1187.76;17.7662;0.6973379;0.6;6;46.01521;91.86841
08/17/17;11:13:44;1157;1187.471;1192.824;1192.824;1181.25;1179.08;1182.407;1187.471;17.7662;0.6944444;0.6;6;46.01521;91.86841
08/17/17;11:13:45;1157;1187.326;1192.824;1192.824;1181.25;1179.08;1182.407;1187.326;17.7662;0.6973379;0.6;6;46.01521;91.86841
08/17/17;11:13:46;1157;1187.326;1192.824;1192.824;1181.25;1179.08;1182.407;1187.326;17.7662;0.7002315;0.6;6;46.01521;91.86841
08/17/17;11:13:47;1157;1187.326;1192.824;1192.824;1181.25;1179.08;1182.407;1187.326;17.7662;0.6973379;0.6;6;46.01521;91.86841
08/17/17;11:13:48;1157;1187.182;1192.824;1192.824;1181.395;1179.08;1182.407;1187.182;17.7662;0.7060185;0.6;6;46.01521;91.86841
08/17/17;11:13:49;1157;1187.182;1192.535;1192.535;1181.395;1179.08;1182.407;1187.182;17.7662;0.7002315;0.6;6;46.01521;91.86841
08/17/17;11:13:50;1157;1187.037;1192.535;1192.535;1181.395;1179.08;1182.407;1187.037;17.7662;0.6973379;0.6;6;46.01521;91.86841
08/17/17;11:13:51;1157;1186.748;1192.39;1192.39;1181.25;1179.08;1182.407;1186.748;17.7662;0.6973379;0.6;6;46.01521;91.86841
08/17/17;11:13:52;1157;1186.748;1192.245;1192.245;1181.25;1179.08;1182.407;1186.748;17.7662;0.7002315;0.6;6;46.01521;91.86841
08/17/17;11:13:53;1157;1186.748;1192.245;1192.245;1181.25;1179.08;1182.407;1186.748;17.7662;0.6973379;0.6;6;46.01521;91.86841
08/17/17;11:13:54;1157;1186.748;1192.101;1192.101;1181.395;1179.08;1182.263;1186.748;17.7662;0.6973379;0.6;6;46.01521;91.86841
08/17/17;11:13:55;1157;1186.603;1192.101;1192.101;1181.395;1179.225;1182.263;1186.603;17.7662;0.6973379;0.6;6;46.01521;91.86841
08/17/17;11:13:56;1157;1186.458;1192.101;1192.101;1181.395;1179.08;1182.263;1186.458;17.7662;0.7002315;0.6;6;46.01521;91.86841
08/17/17;11:13:57;1157;1186.458;1192.101;1192.101;1181.395;1179.08;1182.263;1186.458;17.7662;0.7002315;0.6;6;46.01521;91.86841
08/17/17;11:13:58;1157;1186.314;1192.101;1192.101;1181.395;1179.08;1182.407;1186.314;17.39005;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:13:59;1157;1186.314;1191.811;1191.811;1181.395;1179.08;1182.263;1186.314;17.39005;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:14:00;1157;1186.024;1191.811;1191.811;1181.395;1179.08;1182.263;1186.024;17.39005;0.6684028;0.6;6;46.01521;91.86841
08/17/17;11:14:01;1157;1186.024;1191.667;1191.667;1181.395;1179.08;1182.263;1186.024;17.39005;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:14:02;1157;1185.88;1191.667;1191.667;1181.395;1179.08;1182.263;1185.88;17.39005;0.6712963;0.6;6;46.01521;91.86841
08/17/17;11:14:03;1157;1185.88;1191.522;1191.522;1181.395;1179.08;1182.263;1185.88;17.39005;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:14:04;1157;1185.735;1191.522;1191.522;1181.395;1179.08;1182.263;1185.735;17.6794;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:14:05;1157;1185.735;1191.377;1191.377;1181.395;1179.08;1182.263;1185.735;17.6794;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:14:06;1157;1185.59;1191.377;1191.377;1181.395;1179.08;1182.263;1185.59;17.6794;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:14:07;1157;1185.59;1191.377;1191.377;1181.395;1179.08;1182.263;1185.59;17.6794;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:14:08;1157;1185.301;1191.377;1191.377;1181.395;1179.08;1182.118;1185.301;17.6794;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:14:09;1157;1185.301;1191.377;1191.377;1181.539;1179.225;1182.263;1185.301;17.6794;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:14:10;1157;1185.301;1191.088;1191.088;1181.395;1179.08;1182.118;1185.301;18.05556;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:14:11;1157;1185.156;1190.943;1190.943;1181.539;1179.225;1182.263;1185.156;18.05556;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:14:12;1157;1185.156;1190.943;1190.943;1181.395;1179.225;1182.263;1185.156;18.05556;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:14:13;1157;1185.012;1190.943;1190.943;1181.395;1179.225;1182.263;1185.012;18.05556;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:14:14;1157;1185.012;1190.943;1190.943;1181.395;1179.225;1182.118;1185.012;18.05556;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:14:15;1157;1185.012;1190.943;1190.943;1181.539;1179.225;1182.118;1185.012;18.05556;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:14:16;1157;1184.867;1190.799;1190.799;1181.539;1179.225;1182.118;1184.867;18.05556;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:14:17;1157;1184.867;1190.799;1190.799;1181.539;1179.225;1182.118;1184.867;18.05556;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:14:18;1157;1184.578;1190.654;1190.654;1181.539;1179.08;1182.118;1184.578;18.05556;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:14:19;1157;1184.433;1190.654;1190.654;1181.539;1179.225;1182.118;1184.433;18.05556;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:14:20;1157;1184.433;1190.654;1190.654;1181.539;1179.225;1182.118;1184.433;18.05556;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:14:21;1157;1184.433;1190.365;1190.365;1181.539;1179.08;1182.118;1184.433;18.05556;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:14:22;1157;1184.433;1190.365;1190.365;1181.539;1179.225;1182.118;1184.433;18.05556;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:14:23;1157;1184.288;1190.22;1190.22;1181.539;1179.225;1182.118;1184.288;18.05556;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:14:24;1157;1184.144;1190.22;1190.22;1181.539;1179.225;1182.118;1184.144;18.05556;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:14:25;1157;1184.288;1190.22;1190.22;1181.539;1179.225;1182.118;1184.288;18.05556;0.6915509;0.6;6;46.01521;91.86841
08/17/17;11:14:26;1157;1184.144;1190.075;1190.075;1181.539;1179.225;1182.118;1184.144;18.05556;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:14:27;1157;1184.144;1190.075;1190.075;1181.539;1179.225;1181.973;1184.144;18.05556;0.6915509;0.6;6;46.01521;91.86841
08/17/17;11:14:28;1157;1184.144;1190.075;1190.075;1181.539;1179.225;1181.973;1184.144;18.05556;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:14:29;1157;1183.854;1189.931;1189.931;1181.539;1179.225;1181.973;1183.854;18.05556;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:14:30;1157;1183.709;1189.931;1189.931;1181.539;1179.225;1181.973;1183.709;18.05556;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:14:31;1157;1183.709;1189.641;1189.641;1181.539;1179.225;1181.973;1183.709;18.05556;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:14:32;1157;1183.709;1189.641;1189.641;1181.539;1179.225;1181.973;1183.709;18.05556;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:14:33;1157;1183.565;1189.641;1189.641;1181.539;1179.225;1181.973;1183.565;18.05556;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:14:34;1157;1183.565;1189.497;1189.497;1181.539;1179.225;1181.973;1183.565;18.05556;0.6915509;0.6;6;46.01521;91.86841
08/17/17;11:14:35;1157;1183.565;1189.497;1189.497;1181.539;1179.225;1181.973;1183.565;18.05556;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:14:36;1157;1183.565;1189.497;1189.497;1181.539;1179.225;1181.973;1183.565;18.05556;0.6915509;0.6;6;46.01521;91.86841
08/17/17;11:14:37;1157;1183.42;1189.497;1189.497;1181.539;1179.225;1181.973;1183.42;18.05556;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:14:38;1157;1183.131;1189.352;1189.352;1181.539;1179.225;1181.973;1183.131;18.05556;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:14:39;1157;1183.131;1189.352;1189.352;1181.539;1179.225;1181.973;1183.131;18.05556;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:14:40;1157;1183.131;1189.352;1189.352;1181.539;1179.225;1181.973;1183.131;19.2419;0.7349537;0.6;6;46.01521;91.86841
08/17/17;11:14:41;1157;1182.986;1189.207;1189.207;1181.539;1179.225;1181.973;1182.986;19.21296;0.7378472;0.6;6;46.01521;91.86841
08/17/17;11:14:42;1157;1182.986;1189.207;1189.207;1181.539;1179.225;1181.973;1182.986;19.21296;0.7349537;0.6;6;46.01521;91.86841
08/17/17;11:14:43;1157;1182.841;1189.207;1189.207;1181.684;1179.225;1181.973;1182.841;19.21296;0.7378472;0.6;6;46.01521;91.86841
08/17/17;11:14:44;1157;1182.841;1188.918;1188.918;1181.539;1179.225;1181.973;1182.841;19.15509;0.7378472;0.6;6;46.01521;91.86841
08/17/17;11:14:45;1157;1182.697;1188.918;1188.918;1181.539;1179.225;1181.973;1182.697;19.15509;0.7291667;0.6;6;46.01521;91.86841
08/17/17;11:14:46;1157;1182.841;1188.918;1188.918;1181.684;1179.225;1181.973;1182.841;18.92361;0.7378472;0.6;6;46.01521;91.86841
08/17/17;11:14:47;1157;1182.841;1188.918;1188.918;1181.684;1179.225;1181.973;1182.841;18.92361;0.7378472;0.6;6;46.01521;91.86841
08/17/17;11:14:48;1157;1182.697;1188.773;1188.773;1181.684;1179.225;1181.973;1182.697;18.66319;0.7349537;0.6;6;46.01521;91.86841
08/17/17;11:14:49;1157;1182.697;1188.773;1188.773;1181.539;1179.225;1181.973;1182.697;18.57639;0.7349537;0.6;6;46.01521;91.86841
08/17/17;11:14:50;1157;1182.697;1188.773;1188.773;1181.539;1179.225;1181.684;1182.697;18.28704;0.7378472;0.6;6;46.01521;91.86841
08/17/17;11:14:51;1157;1182.407;1188.628;1188.628;1181.539;1179.225;1181.684;1182.407;18.28704;0.7291667;0.6;6;46.01521;91.86841
08/17/17;11:14:52;1157;1182.407;1188.628;1188.628;1181.684;1179.225;1181.684;1182.407;17.79514;0.708912;0.6;6;46.01521;91.86841
08/17/17;11:14:53;1157;1182.407;1188.628;1188.628;1181.684;1179.225;1181.684;1182.407;17.79514;0.708912;0.6;6;46.01521;91.86841
08/17/17;11:14:54;1157;1182.407;1188.484;1188.484;1181.684;1179.225;1181.539;1182.407;17.82407;0.7118055;0.6;6;46.01521;91.86841
08/17/17;11:14:55;1157;1182.407;1188.484;1188.484;1181.539;1179.225;1181.539;1182.407;17.82407;0.7118055;0.6;6;46.01521;91.86841
08/17/17;11:14:56;1157;1182.263;1188.484;1188.484;1181.539;1179.225;1181.539;1182.263;17.82407;0.708912;0.6;6;46.01521;91.86841
08/17/17;11:14:57;1157;1182.263;1188.484;1188.484;1181.684;1179.225;1181.539;1182.263;17.82407;0.7118055;0.6;6;46.01521;91.86841
08/17/17;11:14:58;1157;1182.118;1188.484;1188.484;1181.539;1179.225;1181.539;1182.118;17.79514;0.7118055;0.6;6;46.01521;91.86841
08/17/17;11:14:59;1157;1182.118;1188.194;1188.194;1181.684;1179.225;1181.539;1182.118;17.79514;0.7060185;0.6;6;46.01521;91.86841
08/17/17;11:15:00;1157;1182.118;1188.194;1188.194;1181.684;1179.225;1181.539;1182.118;17.47685;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:15:01;1157;1181.973;1188.05;1188.05;1181.539;1179.369;1181.539;1181.973;17.47685;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:15:02;1157;1181.973;1188.194;1188.194;1181.684;1179.225;1181.395;1181.973;17.47685;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:15:03;1157;1181.973;1188.05;1188.05;1181.539;1179.369;1181.539;1181.973;17.47685;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:15:04;1157;1181.973;1188.05;1188.05;1181.684;1179.369;1181.395;1181.973;17.47685;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:15:05;1157;1181.684;1187.905;1187.905;1181.684;1179.225;1181.395;1181.684;17.47685;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:15:06;1157;1181.684;1187.905;1187.905;1181.684;1179.225;1181.395;1181.684;17.47685;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:15:07;1157;1181.684;1187.905;1187.905;1181.684;1179.225;1181.395;1181.684;17.47685;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:15:08;1157;1181.684;1187.905;1187.905;1181.539;1179.225;1181.395;1181.684;17.47685;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:15:09;1157;1181.539;1187.905;1187.905;1181.684;1179.225;1181.395;1181.539;17.47685;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:15:10;1157;1181.395;1187.76;1187.76;1181.684;1179.369;1181.395;1181.395;17.47685;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:15:11;1157;1181.539;1187.76;1187.76;1181.684;1179.225;1181.395;1181.539;17.47685;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:15:12;1157;1181.395;1187.76;1187.76;1181.539;1179.225;1181.395;1181.395;17.47685;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:15:13;1157;1181.395;1187.76;1187.76;1181.539;1179.225;1181.395;1181.395;17.47685;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:15:14;1157;1181.25;1187.471;1187.471;1181.684;1179.225;1181.395;1181.25;17.47685;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:15:15;1157;1181.395;1187.471;1187.471;1181.539;1179.369;1181.395;1181.395;17.47685;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:15:16;1157;1181.25;1187.471;1187.471;1181.539;1179.225;1181.395;1181.25;17.47685;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:15:17;1157;1181.25;1187.326;1187.326;1181.684;1179.225;1181.395;1181.25;17.47685;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:15:18;1157;1181.25;1187.326;1187.326;1181.684;1179.369;1181.25;1181.25;17.47685;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:15:19;1157;1181.25;1187.326;1187.326;1181.684;1179.225;1181.395;1181.25;17.47685;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:15:20;1157;1180.961;1187.326;1187.326;1181.539;1179.225;1181.395;1180.961;17.47685;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:15:21;1157;1180.961;1187.182;1187.182;1181.684;1179.225;1181.25;1180.961;17.47685;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:15:22;1157;1180.961;1187.182;1187.182;1181.684;1179.225;1181.25;1180.961;17.47685;0.6857639;0.6;6;46.01521;91.86841
08/17/17;11:15:23;1157;1180.816;1187.182;1187.182;1181.684;1179.225;1181.25;1180.816;17.47685;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:15:24;1157;1180.816;1187.182;1187.182;1181.684;1179.225;1181.25;1180.816;17.47685;0.6828703;0.6;6;46.01521;91.86841
08/17/17;11:15:25;1157;1180.816;1187.182;1187.182;1181.684;1179.369;1181.25;1180.816;17.47685;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:15:26;1157;1180.671;1187.037;1187.037;1181.539;1179.225;1181.25;1180.671;17.47685;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:15:27;1157;1180.671;1187.037;1187.037;1181.539;1179.225;1181.25;1180.671;17.47685;0.6799768;0.6;6;46.01521;91.86841
08/17/17;11:15:28;1157;1180.671;1186.748;1186.748;1181.684;1179.369;1181.25;1180.671;17.47685;0.6770833;0.6;6;46.01521;91.86841
08/17/17;11:15:29;1157;1180.671;1186.748;1186.748;1181.539;1179.225;1181.25;1180.671;17.47685;0.6799768;0.6;6;46.01521;91.86841
