$Date;$Time;FH11_Z1_TEMP_SP;FH11_Z1_TEMP_PV;WE_ZR_TEMP_PV;FH11_Z2C_TEMP_PV;FH11_Z1_MIX_PRES_PV;FH11_Z1_MIX_VLV_POS_PV;FH11_PULL;FH11_Z1A_CD_POS_PV;FH11_Z1BL_CD_POS_PV;FH11_Z1BR_CD_POS_PV
08/17/17;11:06:39;1176;1177.308;1270.949;1190.943;1.582755;32.43634;46.01521;26.30209;97.62731;1.273155
08/17/17;11:06:40;1176;1177.344;1270.949;1190.943;1.588542;32.43634;46.01521;26.30209;97.62731;1.273155
08/17/17;11:06:41;1176;1177.271;1270.949;1190.943;1.579861;32.43634;46.01521;26.33103;97.62731;1.273155
08/17/17;11:06:42;1176;1177.344;1270.66;1190.943;1.559606;32.03125;46.01521;26.30209;97.62731;1.273155
08/17/17;11:06:43;1176;1177.271;1270.66;1191.088;1.548032;32.03125;46.01521;26.30209;97.62731;1.215279
08/17/17;11:06:44;1176;1177.344;1270.66;1191.088;1.519097;31.79977;46.01521;26.30209;97.62731;1.273155
08/17/17;11:06:45;1176;1177.416;1270.949;1190.799;1.510417;31.79977;46.01521;26.30209;97.62731;1.215279
08/17/17;11:06:46;1176;1177.416;1270.949;1191.088;1.495949;31.79977;46.01521;26.33103;97.62731;1.215279
08/17/17;11:06:47;1176;1177.416;1270.949;1190.799;1.519097;31.79977;46.01521;26.33103;97.62731;1.273155
08/17/17;11:06:48;1176;1177.452;1270.949;1190.943;1.377315;30.81597;46.01521;27.17014;97.62731;1.215279
08/17/17;11:06:49;1176;1177.452;1270.949;1191.088;1.374421;30.72917;46.01521;27.19907;97.62731;1.215279
08/17/17;11:06:50;1176;1177.452;1270.949;1191.377;1.333912;30.52662;46.01521;27.19907;97.62731;1.273155
08/17/17;11:06:51;1176;1177.488;1270.949;1191.377;1.333912;30.49768;46.01521;27.19907;97.62731;1.215279
08/17/17;11:06:52;1176;1177.488;1270.949;1191.377;1.29919;30.12153;46.01521;27.17014;97.62731;1.273155
08/17/17;11:06:53;1176;1177.561;1270.949;1191.088;1.287616;30.12153;46.01521;27.19907;97.62731;1.273155
08/17/17;11:06:54;1176;1177.705;1270.949;1191.377;1.293403;30.12153;46.01521;27.17014;97.62731;1.273155
08/17/17;11:06:55;1176;1177.597;1270.949;1191.088;1.290509;29.94792;46.01521;27.19907;97.62731;1.273155
08/17/17;11:06:56;1176;1177.561;1270.949;1191.377;1.206597;29.54282;46.01521;27.22801;97.62731;1.273155
08/17/17;11:06:57;1176;1177.705;1270.949;1191.377;1.215278;29.36921;46.01521;27.22801;97.62731;1.215279
08/17/17;11:06:58;1176;1177.742;1270.949;1191.377;1.096643;28.64583;46.01521;27.22801;97.62731;1.215279
08/17/17;11:06:59;1176;1177.742;1270.949;1191.522;1.111111;28.53009;46.01521;27.22801;97.62731;1.273155
08/17/17;11:07:00;1176;1177.85;1270.949;1191.522;1.012731;27.92245;46.01521;27.22801;97.62731;1.215279
08/17/17;11:07:01;1176;1177.85;1270.949;1191.522;1.012731;27.83565;46.01521;27.22801;97.62731;1.273155
08/17/17;11:07:02;1176;1177.85;1270.949;1191.522;0.943287;27.22801;46.01521;27.22801;97.62731;1.273155
08/17/17;11:07:03;1176;1177.85;1270.949;1191.667;0.9375;27.22801;46.01521;27.22801;97.62731;1.273155
08/17/17;11:07:04;1176;1177.85;1270.949;1191.667;0.8709491;26.53356;46.01521;27.22801;97.62731;1.273155
08/17/17;11:07:05;1176;1177.922;1270.949;1191.522;0.8709491;26.53356;46.01521;27.31482;97.62731;1.273155
08/17/17;11:07:06;1176;1177.922;1270.66;1191.522;0.8709491;26.53356;46.01521;27.25695;97.62731;1.273155
08/17/17;11:07:07;1176;1177.922;1270.949;1191.667;0.8738425;26.53356;46.01521;27.22801;97.62731;1.273155
08/17/17;11:07:08;1176;1177.922;1270.949;1191.811;0.7957176;25.86806;46.01521;27.25695;97.62731;1.273155
08/17/17;11:07:09;1176;1177.959;1270.949;1191.667;0.7986111;25.86806;46.01521;27.22801;97.62731;1.215279
08/17/17;11:07:10;1176;1177.959;1270.949;1191.811;0.792824;25.81018;46.01521;27.22801;97.62731;2.141205
08/17/17;11:07:11;1176;1177.959;1270.66;1191.667;0.78125;25.78125;46.01521;27.22801;97.62731;2.170143
08/17/17;11:07:12;1176;1177.959;1270.66;1191.811;0.7638888;25.52083;46.01521;27.25695;97.62731;2.141205
08/17/17;11:07:13;1176;1177.959;1270.949;1191.667;0.7667824;25.52083;46.01521;27.22801;97.62731;2.141205
08/17/17;11:07:14;1176;1178.067;1270.949;1191.811;0.7696759;25.52083;46.01521;27.22801;97.62731;2.141205
08/17/17;11:07:15;1176;1177.995;1270.949;1191.667;0.7638888;25.52083;46.01521;27.22801;97.62731;2.141205
08/17/17;11:07:16;1176;1178.067;1270.949;1192.101;0.7667824;25.52083;46.01521;27.22801;97.62731;2.141205
08/17/17;11:07:17;1176;1178.067;1270.949;1192.101;0.7638888;25.52083;46.01521;27.22801;97.62731;2.141205
08/17/17;11:07:18;1176;1178.139;1270.949;1191.811;0.7060185;24.88426;46.01521;27.22801;97.62731;2.170143
08/17/17;11:07:19;1176;1178.176;1270.949;1192.101;0.7002315;24.88426;46.01521;27.22801;97.62731;2.141205
08/17/17;11:07:20;1176;1178.176;1270.949;1192.101;0.7002315;24.88426;46.01521;27.22801;97.62731;2.141205
08/17/17;11:07:21;1176;1178.176;1270.949;1191.811;0.7060185;24.73958;46.01521;27.22801;97.62731;2.141205
08/17/17;11:07:22;1176;1178.176;1270.949;1192.101;0.6684028;24.56597;46.01521;27.22801;97.62731;2.141205
08/17/17;11:07:23;1176;1178.212;1271.094;1192.245;0.6712963;24.56597;46.01521;27.22801;97.62731;2.141205
08/17/17;11:07:24;1176;1178.284;1271.094;1192.245;0.6684028;24.56597;46.01521;27.22801;97.62731;2.141205
08/17/17;11:07:25;1176;1178.212;1271.094;1192.245;0.6684028;24.56597;46.01521;27.25695;97.62731;2.141205
08/17/17;11:07:26;1176;1178.212;1270.949;1192.245;0.6770833;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:27;1176;1178.284;1270.949;1192.245;0.6684028;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:28;1176;1178.284;1270.66;1192.245;0.6712963;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:29;1176;1178.393;1271.094;1192.39;0.6684028;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:30;1176;1178.393;1270.949;1192.245;0.6799768;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:31;1176;1178.393;1270.949;1192.39;0.6770833;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:32;1176;1178.393;1270.949;1192.39;0.6712963;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:33;1176;1178.393;1270.949;1192.535;0.6712963;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:34;1176;1178.393;1270.949;1192.39;0.6684028;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:35;1176;1178.429;1270.949;1192.39;0.6712963;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:36;1176;1178.465;1270.66;1192.535;0.6712963;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:37;1176;1178.429;1270.66;1192.535;0.6712963;24.56597;46.01521;28.06713;97.62731;2.170143
08/17/17;11:07:38;1176;1178.429;1270.949;1192.535;0.6770833;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:39;1176;1178.61;1270.949;1192.535;0.6770833;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:40;1176;1178.465;1270.66;1192.535;0.6712963;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:41;1176;1178.573;1270.949;1192.535;0.6712963;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:42;1176;1178.61;1270.949;1192.535;0.6655092;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:43;1176;1178.573;1270.949;1192.824;0.6799768;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:44;1176;1178.646;1270.949;1192.824;0.6712963;24.56597;46.01521;28.09607;97.62731;2.141205
08/17/17;11:07:45;1176;1178.61;1270.949;1192.824;0.6799768;24.56597;46.01521;28.06713;97.62731;2.170143
08/17/17;11:07:46;1176;1178.537;1270.949;1192.969;0.6799768;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:47;1176;1178.646;1270.949;1192.824;0.6712963;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:48;1176;1178.646;1270.949;1192.824;0.6799768;24.56597;46.01521;28.09607;97.62731;2.170143
08/17/17;11:07:49;1176;1178.646;1270.949;1192.969;0.6770833;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:50;1176;1178.646;1270.66;1192.969;0.6770833;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:51;1176;1178.646;1270.949;1192.969;0.6770833;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:52;1176;1178.646;1270.949;1193.113;0.6770833;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:53;1176;1178.646;1270.949;1192.969;0.6684028;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:54;1176;1178.682;1270.66;1193.113;0.6712963;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:55;1176;1178.682;1270.949;1193.113;0.6712963;24.56597;46.01521;28.09607;97.62731;2.141205
08/17/17;11:07:56;1176;1178.646;1270.949;1193.113;0.6770833;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:57;1176;1178.646;1270.949;1193.113;0.6684028;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:07:58;1176;1178.573;1270.949;1193.113;0.6770833;24.56597;46.01521;28.09607;97.62731;2.141205
08/17/17;11:07:59;1176;1178.682;1270.66;1193.113;0.6799768;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:08:00;1176;1178.718;1270.949;1193.258;0.6770833;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:08:01;1176;1178.718;1270.949;1193.258;0.6712963;24.56597;46.01521;28.09607;97.62731;2.141205
08/17/17;11:08:02;1176;1178.718;1270.949;1193.258;0.6712963;24.56597;46.01521;28.06713;97.62731;2.141205
08/17/17;11:08:03;1176;1178.718;1271.094;1193.258;0.6828703;24.56597;46.01521;28.06713;97.48264;2.141205
08/17/17;11:08:04;1176;1178.718;1270.949;1193.258;0.6770833;24.56597;46.01521;28.06713;96.67245;2.141205
08/17/17;11:08:05;1176;1178.718;1270.949;1193.258;0.6712963;24.56597;46.01521;28.125;96.67245;2.141205
08/17/17;11:08:06;1176;1178.718;1270.949;1193.547;0.6712963;24.56597;46.01521;28.96413;96.67245;2.141205
08/17/17;11:08:07;1176;1178.718;1270.949;1193.547;0.6770833;24.56597;46.01521;28.96413;96.67245;2.141205
08/17/17;11:08:08;1176;1178.718;1270.66;1193.547;0.6770833;24.56597;46.01521;28.96413;96.67245;2.141205
08/17/17;11:08:09;1176;1178.718;1270.949;1193.547;0.6770833;24.56597;46.01521;28.96413;96.67245;2.141205
08/17/17;11:08:10;1176;1178.79;1270.949;1193.547;0.6712963;24.56597;46.01521;28.96413;96.64352;2.141205
08/17/17;11:08:11;1176;1178.79;1270.66;1193.547;0.6770833;24.56597;46.01521;28.96413;96.67245;2.141205
08/17/17;11:08:12;1176;1178.79;1270.949;1193.692;0.6799768;24.56597;46.01521;28.96413;96.67245;2.141205
08/17/17;11:08:13;1176;1178.79;1270.949;1193.692;0.6799768;24.56597;46.01521;28.96413;96.67245;2.141205
08/17/17;11:08:14;1176;1178.79;1270.949;1193.692;0.6770833;24.56597;46.01521;28.93519;96.67245;2.141205
08/17/17;11:08:15;1176;1178.754;1270.949;1193.692;0.6770833;24.56597;46.01521;28.99306;96.67245;2.141205
08/17/17;11:08:16;1176;1178.79;1270.949;1193.692;0.6770833;24.56597;46.01521;28.96413;96.67245;2.141205
08/17/17;11:08:17;1176;1178.79;1270.66;1193.692;0.6799768;24.56597;46.01521;28.93519;96.67245;2.141205
08/17/17;11:08:18;1176;1178.79;1270.949;1193.837;0.6770833;24.56597;46.01521;28.96413;96.64352;2.141205
08/17/17;11:08:19;1176;1178.79;1270.949;1193.837;0.6770833;24.56597;46.01521;28.93519;96.67245;2.170143
08/17/17;11:08:20;1176;1178.79;1270.949;1193.837;0.6770833;24.56597;46.01521;28.93519;96.67245;2.141205
08/17/17;11:08:21;1176;1178.79;1270.949;1193.837;0.6799768;24.56597;46.01521;28.96413;96.67245;2.141205
08/17/17;11:08:22;1176;1178.827;1270.66;1193.837;0.6799768;24.56597;46.01521;28.93519;96.67245;2.922455
08/17/17;11:08:23;1176;1178.79;1270.949;1193.981;0.6770833;24.56597;46.01521;28.93519;96.67245;2.922455
08/17/17;11:08:24;1176;1178.79;1270.949;1193.837;0.6770833;24.56597;46.01521;28.99306;96.67245;2.922455
08/17/17;11:08:25;1176;1178.79;1270.949;1193.981;0.6799768;24.56597;46.01521;28.93519;96.67245;2.922455
08/17/17;11:08:26;1176;1178.827;1271.094;1193.981;0.6799768;24.56597;46.01521;28.93519;96.67245;2.922455
08/17/17;11:08:27;1176;1178.827;1270.949;1193.981;0.6799768;24.56597;46.01521;28.93519;96.67245;2.922455
08/17/17;11:08:28;1176;1178.827;1270.949;1193.837;0.6799768;24.56597;46.01521;28.96413;96.64352;2.922455
08/17/17;11:08:29;1176;1178.827;1270.949;1193.981;0.6770833;24.56597;46.01521;28.93519;96.67245;2.951393
08/17/17;11:08:30;1176;1178.754;1270.949;1193.981;0.6770833;24.56597;46.01521;28.96413;96.67245;2.922455
08/17/17;11:08:31;1176;1178.827;1270.949;1193.981;0.6799768;24.56597;46.01521;28.93519;96.67245;2.922455
08/17/17;11:08:32;1176;1178.754;1270.949;1193.981;0.6799768;24.56597;46.01521;28.96413;96.64352;2.922455
08/17/17;11:08:33;1176;1178.827;1270.66;1193.981;0.6799768;24.56597;46.01521;28.93519;96.64352;2.951393
08/17/17;11:08:34;1176;1178.754;1270.949;1193.981;0.6799768;24.56597;46.01521;28.96413;96.64352;2.922455
08/17/17;11:08:35;1176;1178.754;1270.949;1194.271;0.6770833;24.56597;46.01521;28.93519;96.64352;2.922455
08/17/17;11:08:36;1176;1178.754;1270.949;1194.271;0.6799768;24.56597;46.01521;28.93519;96.67245;2.951393
08/17/17;11:08:37;1176;1178.754;1270.949;1194.271;0.6712963;24.56597;46.01521;28.93519;96.67245;2.922455
08/17/17;11:08:38;1176;1178.754;1270.949;1194.271;0.6799768;24.56597;46.01521;28.93519;96.67245;2.922455
08/17/17;11:08:39;1176;1178.682;1270.66;1194.271;0.6770833;24.56597;46.01521;28.93519;96.67245;2.922455
08/17/17;11:08:40;1176;1178.718;1270.949;1194.271;0.6799768;24.56597;46.01521;28.93519;96.67245;2.922455
08/17/17;11:08:41;1176;1178.682;1270.949;1194.271;0.6712963;24.56597;46.01521;28.93519;96.67245;2.951393
08/17/17;11:08:42;1176;1178.682;1270.949;1194.415;0.6828703;24.56597;46.01521;28.99306;96.67245;2.922455
08/17/17;11:08:43;1176;1178.718;1270.949;1194.415;0.6770833;24.56597;46.01521;28.96413;96.67245;2.951393
08/17/17;11:08:44;1176;1178.718;1271.094;1194.415;0.6799768;24.56597;46.01521;28.96413;96.67245;2.951393
08/17/17;11:08:45;1176;1178.718;1270.949;1194.415;0.6799768;24.56597;46.01521;28.96413;96.67245;2.951393
08/17/17;11:08:46;1176;1178.646;1270.66;1194.415;0.6828703;24.56597;46.01521;28.96413;96.67245;2.951393
08/17/17;11:08:47;1176;1178.646;1270.949;1194.56;0.6799768;24.56597;46.01521;28.96413;96.67245;2.951393
08/17/17;11:08:48;1176;1178.646;1270.949;1194.56;0.6828703;24.56597;46.01521;28.93519;96.67245;3.009262
08/17/17;11:08:49;1176;1178.718;1270.949;1194.56;0.6799768;24.56597;46.01521;28.96413;96.67245;2.951393
08/17/17;11:08:50;1176;1178.718;1270.949;1194.56;0.6799768;24.56597;46.01521;28.93519;96.67245;2.951393
08/17/17;11:08:51;1176;1178.646;1271.094;1194.56;0.6799768;24.56597;46.01521;28.99306;96.67245;2.951393
08/17/17;11:08:52;1176;1178.646;1271.094;1194.56;0.6828703;24.56597;46.01521;28.96413;96.67245;2.951393
08/17/17;11:08:53;1176;1178.646;1271.094;1194.56;0.6857639;24.56597;46.01521;28.96413;96.67245;2.951393
08/17/17;11:08:54;1176;1178.646;1271.094;1194.56;0.6828703;24.56597;46.01521;28.96413;96.67245;3.009262
08/17/17;11:08:55;1176;1178.646;1271.094;1194.56;0.6828703;24.56597;46.01521;28.99306;96.67245;2.951393
08/17/17;11:08:56;1176;1178.646;1271.094;1194.705;0.6828703;24.56597;46.01521;28.93519;96.67245;3.009262
08/17/17;11:08:57;1176;1178.646;1271.094;1194.56;0.6712963;24.56597;46.01521;28.93519;96.67245;2.951393
08/17/17;11:08:58;1176;1178.646;1270.949;1194.705;0.6684028;24.56597;46.01521;28.93519;96.64352;2.951393
08/17/17;11:08:59;1176;1178.501;1270.66;1194.705;0.6799768;24.56597;46.01521;28.96413;96.67245;2.951393
08/17/17;11:09:00;1176;1178.501;1270.949;1194.56;0.6799768;24.56597;46.01521;28.96413;96.67245;2.951393
08/17/17;11:09:01;1176;1178.501;1270.949;1194.705;0.6799768;24.56597;46.01521;28.93519;96.67245;2.951393
08/17/17;11:09:02;1176;1178.501;1270.949;1194.705;0.6770833;24.56597;46.01521;28.93519;96.67245;2.951393
08/17/17;11:09:03;1176;1178.465;1270.949;1194.994;0.6828703;24.56597;46.01521;28.93519;96.67245;2.951393
08/17/17;11:09:04;1176;1178.501;1270.949;1194.705;0.6857639;24.56597;46.01521;28.93519;96.64352;2.951393
08/17/17;11:09:05;1176;1178.501;1270.949;1194.994;0.6799768;24.56597;46.01521;28.93519;96.67245;2.951393
08/17/17;11:09:06;1176;1178.465;1270.949;1194.994;0.6828703;24.56597;46.01521;28.96413;96.67245;2.951393
08/17/17;11:09:07;1176;1178.393;1270.949;1194.994;0.6857639;24.56597;46.01521;28.93519;96.67245;2.951393
08/17/17;11:09:08;1176;1178.501;1270.949;1194.994;0.6770833;24.56597;46.01521;28.96413;96.67245;2.951393
08/17/17;11:09:09;1176;1178.501;1270.66;1194.994;0.6828703;24.56597;46.01521;28.96413;96.67245;2.951393
08/17/17;11:09:10;1176;1178.429;1270.949;1195.139;0.6857639;24.56597;46.01521;28.96413;96.67245;2.951393
08/17/17;11:09:11;1176;1178.356;1270.949;1195.139;0.6799768;24.56597;46.01521;28.96413;96.67245;2.951393
08/17/17;11:09:12;1176;1178.356;1270.949;1195.139;0.6828703;24.56597;46.01521;28.96413;96.67245;2.951393
08/17/17;11:09:13;1176;1178.356;1270.949;1195.139;0.6799768;24.56597;46.01521;28.99306;96.67245;2.951393
08/17/17;11:09:14;1176;1178.32;1270.949;1195.139;0.6828703;24.56597;46.01521;28.93519;96.67245;2.951393
08/17/17;11:09:15;1176;1178.32;1270.949;1195.139;0.6799768;24.56597;46.01521;28.93519;96.67245;2.951393
08/17/17;11:09:16;1176;1178.32;1270.949;1195.139;0.6799768;24.56597;46.01521;28.96413;95.92014;2.951393
08/17/17;11:09:17;1176;1178.284;1270.949;1195.139;0.6799768;24.56597;46.01521;28.96413;95.92014;2.951393
08/17/17;11:09:18;1176;1178.248;1270.949;1195.139;0.6828703;24.56597;46.01521;28.93519;95.92014;2.951393
08/17/17;11:09:19;1176;1178.284;1270.949;1195.139;0.6799768;24.56597;46.01521;28.93519;95.92014;2.951393
08/17/17;11:09:20;1176;1178.248;1270.949;1195.139;0.6770833;24.56597;46.01521;28.93519;95.92014;2.951393
08/17/17;11:09:21;1176;1178.284;1270.949;1195.139;0.6799768;24.56597;46.01521;28.96413;95.92014;3.067131
08/17/17;11:09:22;1176;1178.248;1270.66;1195.284;0.6799768;24.56597;46.01521;28.96413;95.92014;3.616905
08/17/17;11:09:23;1176;1178.212;1270.66;1195.284;0.6857639;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:24;1176;1178.212;1270.949;1195.139;0.6857639;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:25;1176;1178.212;1270.949;1195.284;0.6857639;24.56597;46.01521;28.99306;95.92014;3.616905
08/17/17;11:09:26;1176;1178.212;1270.949;1195.284;0.6828703;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:27;1176;1178.212;1270.949;1195.284;0.6799768;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:28;1176;1178.139;1271.094;1195.284;0.6828703;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:29;1176;1178.248;1270.949;1195.284;0.6828703;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:30;1176;1178.212;1270.949;1195.428;0.6770833;24.56597;46.01521;28.93519;95.92014;3.645836
08/17/17;11:09:31;1176;1178.212;1270.949;1195.284;0.6828703;24.56597;46.01521;28.99306;95.92014;3.645836
08/17/17;11:09:32;1176;1178.212;1270.949;1195.428;0.6857639;24.56597;46.01521;28.96413;95.92014;3.616905
08/17/17;11:09:33;1176;1178.212;1270.949;1195.428;0.6828703;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:34;1176;1178.139;1270.949;1195.428;0.6799768;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:35;1176;1178.139;1270.949;1195.428;0.6799768;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:36;1176;1178.139;1270.949;1195.428;0.6857639;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:37;1176;1178.139;1270.949;1195.718;0.6828703;24.56597;46.01521;28.96413;95.92014;3.616905
08/17/17;11:09:38;1176;1178.103;1270.949;1195.428;0.6799768;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:39;1176;1178.103;1270.66;1195.718;0.6828703;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:40;1176;1178.103;1270.949;1195.718;0.6770833;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:41;1176;1178.103;1270.949;1195.718;0.6799768;24.56597;46.01521;28.99306;95.92014;3.616905
08/17/17;11:09:42;1176;1178.139;1270.949;1195.718;0.6770833;24.56597;46.01521;28.93519;95.92014;3.645836
08/17/17;11:09:43;1176;1177.959;1270.949;1195.718;0.6799768;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:44;1176;1178.103;1270.949;1195.718;0.6857639;24.56597;46.01521;28.93519;95.92014;3.645836
08/17/17;11:09:45;1176;1177.995;1270.949;1195.718;0.6828703;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:46;1176;1177.995;1270.66;1195.862;0.6799768;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:47;1176;1177.959;1270.66;1195.718;0.6828703;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:48;1176;1177.959;1270.949;1195.718;0.6828703;24.56597;46.01521;28.93519;95.92014;3.645836
08/17/17;11:09:49;1176;1177.959;1270.949;1195.718;0.6770833;24.56597;46.01521;28.96413;95.92014;3.616905
08/17/17;11:09:50;1176;1177.959;1270.949;1195.718;0.6857639;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:51;1176;1177.959;1270.949;1195.718;0.6799768;24.56597;46.01521;28.93519;95.92014;3.645836
08/17/17;11:09:52;1176;1177.995;1270.949;1195.718;0.6828703;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:53;1176;1177.959;1270.949;1195.862;0.6828703;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:54;1176;1177.922;1270.949;1195.862;0.6828703;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:55;1176;1177.959;1270.949;1195.862;0.6828703;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:56;1176;1177.959;1270.66;1195.862;0.6799768;24.56597;46.01521;28.96413;95.92014;3.616905
08/17/17;11:09:57;1176;1177.922;1270.949;1195.862;0.6799768;24.56597;46.01521;28.96413;95.92014;3.616905
08/17/17;11:09:58;1176;1177.886;1270.949;1195.862;0.6828703;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:09:59;1176;1177.85;1270.949;1195.862;0.6799768;24.56597;46.01521;28.96413;95.92014;3.616905
08/17/17;11:10:00;1176;1177.85;1270.949;1195.862;0.6828703;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:10:01;1176;1177.922;1270.949;1196.007;0.6828703;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:10:02;1176;1177.85;1270.949;1196.007;0.6828703;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:10:03;1176;1177.85;1270.949;1196.007;0.6857639;24.56597;46.01521;28.93519;95.92014;3.616905
08/17/17;11:10:04;1176;1177.886;1270.949;1196.007;0.6828703;24.56597;46.01521;28.96413;95.92014;3.616905
08/17/17;11:10:05;1176;1177.814;1270.949;1196.007;0.6799768;24.56597;46.01521;28.93519;95.8912;3.645836
08/17/17;11:10:06;1176;1177.85;1270.949;1196.007;0.6857639;24.56597;46.01521;28.93519;95.25463;3.616905
08/17/17;11:10:07;1176;1177.886;1270.949;1196.152;0.6828703;24.56597;46.01521;28.93519;95.25463;3.616905
08/17/17;11:10:08;1176;1177.85;1270.949;1196.152;0.6799768;24.56597;46.01521;28.93519;95.25463;3.616905
08/17/17;11:10:09;1176;1177.85;1270.949;1196.152;0.6857639;24.56597;46.01521;28.93519;95.25463;3.674774
08/17/17;11:10:10;1176;1177.778;1270.949;1196.152;0.6828703;24.56597;46.01521;28.93519;95.25463;4.224541
08/17/17;11:10:11;1176;1177.778;1270.949;1196.152;0.6915509;24.56597;46.01521;28.93519;95.25463;4.224541
08/17/17;11:10:12;1176;1177.778;1270.949;1196.152;0.6828703;24.56597;46.01521;28.93519;95.25463;4.224541
08/17/17;11:10:13;1176;1177.778;1270.949;1196.152;0.6828703;24.56597;46.01521;28.93519;95.25463;4.224541
08/17/17;11:10:14;1176;1177.669;1270.949;1196.152;0.6915509;24.76852;46.01521;28.93519;95.25463;4.224541
08/17/17;11:10:15;1176;1177.669;1270.949;1196.152;0.6857639;24.76852;46.01521;28.93519;95.25463;4.224541
08/17/17;11:10:16;1176;1177.669;1270.66;1196.152;0.6857639;25.46296;46.01521;28.93519;95.25463;4.224541
08/17/17;11:10:17;1176;1177.669;1270.949;1196.441;0.6828703;25.52083;46.01521;28.93519;95.25463;4.224541
08/17/17;11:10:18;1176;1177.669;1270.949;1196.152;0.714699;26.21528;46.01521;28.93519;95.25463;4.224541
08/17/17;11:10:19;1176;1177.669;1270.949;1196.441;0.7204861;26.24421;46.01521;28.93519;95.25463;4.224541
08/17/17;11:10:20;1176;1177.669;1270.949;1196.441;0.7957176;26.88079;46.01521;28.93519;95.25463;4.224541
08/17/17;11:10:21;1176;1177.669;1270.949;1196.441;0.787037;26.88079;46.01521;28.93519;95.25463;4.224541
08/17/17;11:10:22;1176;1177.669;1270.66;1196.441;0.8275463;27.19907;46.01521;28.93519;95.25463;4.224541
08/17/17;11:10:23;1176;1177.669;1270.949;1196.441;0.8246528;27.19907;46.01521;28.96413;95.25463;4.224541
08/17/17;11:10:24;1176;1177.669;1270.949;1196.441;0.8159722;27.19907;46.01521;28.93519;95.25463;4.224541
08/17/17;11:10:25;1176;1177.597;1270.949;1196.586;0.8246528;27.34375;46.01521;28.93519;95.25463;4.224541
