$Date;$Time;FH11_Z3_TEMP_SP;FH11_Z3_TEMP_PV;FH11_Z2C_TEMP_PV;FH11_Z4_TEMP_PV;FH11_Z3_WG_DMP_POS_PV;FH11_Z3_CLN_VLV_POS_PV;FH11_Z3_MIX_VLV_POS_PV;FH11_Z3_MIX_PRES_PV;FH11_Z4_MIX_PRES_LL;FH11_Z4_MIX_PRES_HL;FH11_PULL
08/17/17;10:58:52;1162;1180.237;1173.293;1173.293;24.4709;5.844907;59.4618;5.972222;0.6;6;46.01521
08/17/17;10:58:53;1162;1180.237;1173.003;1173.293;24.4709;5.844907;59.4618;5.960648;0.6;6;46.01521
08/17/17;10:58:54;1162;1180.237;1173.293;1173.293;24.4709;5.844907;59.4618;5.949074;0.6;6;46.01521
08/17/17;10:58:55;1162;1180.237;1173.293;1173.293;24.4709;5.844907;59.4618;5.978009;0.6;6;46.01521
08/17/17;10:58:56;1162;1180.237;1173.293;1173.293;24.4709;5.844907;59.4618;5.989583;0.6;6;46.01521
08/17/17;10:58:57;1162;1180.237;1173.293;1173.437;24.4709;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;10:58:58;1162;1180.527;1173.437;1173.293;24.4709;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;10:58:59;1162;1180.527;1173.437;1173.437;24.4709;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;10:59:00;1162;1180.527;1173.437;1173.437;24.4709;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;10:59:01;1162;1180.527;1173.437;1173.437;24.4709;5.844907;59.4618;5.978009;0.6;6;46.01521
08/17/17;10:59:02;1162;1180.527;1173.437;1173.437;24.4709;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;10:59:03;1162;1180.527;1173.437;1173.437;24.4709;5.844907;59.4618;5.978009;0.6;6;46.01521
08/17/17;10:59:04;1162;1180.527;1173.437;1173.582;24.4709;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;10:59:05;1162;1180.527;1173.437;1173.582;24.4709;5.844907;59.4618;5.972222;0.6;6;46.01521
08/17/17;10:59:06;1162;1180.527;1173.582;1173.582;24.4709;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;10:59:07;1162;1180.527;1173.582;1173.582;24.4709;5.844907;59.4618;5.980902;0.6;6;46.01521
08/17/17;10:59:08;1162;1180.671;1173.582;1173.582;24.4709;5.844907;59.4618;5.972222;0.6;6;46.01521
08/17/17;10:59:09;1162;1180.671;1173.727;1173.582;24.4709;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;10:59:10;1162;1180.671;1173.582;1173.727;24.4709;5.844907;59.4618;5.989583;0.6;6;46.01521
08/17/17;10:59:11;1162;1180.671;1173.727;1173.727;24.4709;5.844907;59.4618;5.931713;0.6;6;46.01521
08/17/17;10:59:12;1162;1180.671;1173.727;1173.727;24.4709;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;10:59:13;1162;1180.671;1173.727;1174.016;24.4709;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;10:59:14;1162;1180.671;1173.727;1173.727;24.4709;5.844907;59.4618;5.989583;0.6;6;46.01521
08/17/17;10:59:15;1162;1180.671;1174.016;1174.016;24.4709;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;10:59:16;1162;1180.816;1174.016;1174.016;24.4709;5.844907;59.4618;5.980902;0.6;6;46.01521
08/17/17;10:59:17;1162;1180.816;1174.016;1174.016;24.4709;5.844907;59.4618;5.966435;0.6;6;46.01521
08/17/17;10:59:18;1162;1180.816;1174.016;1174.016;24.4709;5.844907;59.4618;5.966435;0.6;6;46.01521
08/17/17;10:59:19;1162;1180.816;1174.016;1174.016;24.4709;5.844907;59.4618;5.934606;0.6;6;46.01521
08/17/17;10:59:20;1162;1180.816;1174.016;1174.016;24.4709;5.844907;59.4618;5.949074;0.6;6;46.01521
08/17/17;10:59:21;1162;1180.816;1174.016;1174.016;24.4709;5.844907;59.4618;5.978009;0.6;6;46.01521
08/17/17;10:59:22;1162;1180.816;1174.161;1174.016;24.4709;5.844907;59.4618;5.931713;0.6;6;46.01521
08/17/17;10:59:23;1162;1180.961;1174.306;1174.161;24.4709;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;10:59:24;1162;1180.961;1174.306;1174.161;24.4709;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;10:59:25;1162;1180.961;1174.306;1174.306;24.4709;5.844907;59.4618;5.949074;0.6;6;46.01521
08/17/17;10:59:26;1162;1180.961;1174.306;1174.161;24.4709;5.844907;59.4618;5.934606;0.6;6;46.01521
08/17/17;10:59:27;1162;1180.961;1174.45;1174.306;24.4709;5.844907;59.4618;5.94618;0.6;6;46.01521
08/17/17;10:59:28;1162;1180.961;1174.45;1174.306;24.4709;5.844907;59.4618;5.931713;0.6;6;46.01521
08/17/17;10:59:29;1162;1180.961;1174.45;1174.306;24.4709;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;10:59:30;1162;1180.961;1174.74;1174.306;24.4709;5.844907;59.4618;5.949074;0.6;6;46.01521
08/17/17;10:59:31;1162;1181.25;1174.74;1174.306;24.4709;5.844907;59.4618;5.917245;0.6;6;46.01521
08/17/17;10:59:32;1162;1181.25;1174.74;1174.306;24.4709;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;10:59:33;1162;1181.25;1174.74;1174.45;24.4709;5.844907;59.4618;5.9375;0.6;6;46.01521
08/17/17;10:59:34;1162;1181.25;1174.884;1174.45;24.4709;5.844907;59.4618;5.9375;0.6;6;46.01521
08/17/17;10:59:35;1162;1181.25;1174.884;1174.74;24.4709;5.844907;59.4618;5.966435;0.6;6;46.01521
08/17/17;10:59:36;1162;1181.25;1174.884;1174.74;18.93188;5.844907;59.4618;5.966435;0.6;6;46.01521
08/17/17;10:59:37;1162;1181.25;1175.029;1174.74;15.70767;5.815972;59.4618;5.963541;0.6;6;46.01521
08/17/17;10:59:38;1162;1181.25;1175.029;1174.74;15.70767;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;10:59:39;1162;1181.25;1175.029;1174.74;15.70767;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;10:59:40;1162;1181.25;1175.174;1174.74;15.70767;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;10:59:41;1162;1181.25;1175.174;1174.74;15.70767;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;10:59:42;1162;1181.395;1175.029;1174.74;15.70767;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;10:59:43;1162;1181.395;1175.174;1174.74;15.70767;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;10:59:44;1162;1181.395;1175.463;1174.74;15.70767;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;10:59:45;1162;1181.395;1175.463;1174.74;15.70767;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;10:59:46;1162;1181.539;1175.608;1174.884;15.70767;5.844907;59.4618;5.989583;0.6;6;46.01521
08/17/17;10:59:47;1162;1181.539;1175.608;1174.884;15.70767;5.844907;59.4618;5.978009;0.6;6;46.01521
08/17/17;10:59:48;1162;1181.539;1175.752;1174.884;15.70767;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;10:59:49;1162;1181.539;1175.752;1174.884;15.70767;5.844907;59.4618;5.9375;0.6;6;46.01521
08/17/17;10:59:50;1162;1181.539;1175.752;1175.029;15.70767;5.844907;59.4618;5.975116;0.6;6;46.01521
08/17/17;10:59:51;1162;1181.539;1175.752;1175.029;15.70767;5.844907;59.4618;5.960648;0.6;6;46.01521
08/17/17;10:59:52;1162;1181.539;1175.897;1175.029;15.70767;5.844907;59.4618;5.98669;0.6;6;46.01521
08/17/17;10:59:53;1162;1181.539;1175.897;1175.029;15.70767;5.844907;59.4618;5.978009;0.6;6;46.01521
08/17/17;10:59:54;1162;1181.539;1176.186;1175.029;15.70767;5.844907;59.4618;5.9375;0.6;6;46.01521
08/17/17;10:59:55;1162;1181.684;1176.186;1175.174;15.70767;5.844907;59.4618;5.975116;0.6;6;46.01521
08/17/17;10:59:56;1162;1181.684;1176.186;1175.174;15.70767;5.844907;59.4618;5.960648;0.6;6;46.01521
08/17/17;10:59:57;1162;1181.684;1176.331;1175.174;15.70767;5.844907;59.4618;5.978009;0.6;6;46.01521
08/17/17;10:59:58;1162;1181.684;1176.331;1175.174;15.70767;5.844907;59.4618;5.972222;0.6;6;46.01521
08/17/17;10:59:59;1162;1181.684;1176.331;1175.174;15.70767;5.844907;59.4618;5.949074;0.6;6;46.01521
08/17/17;11:00:00;1162;1181.684;1176.476;1175.174;15.70767;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;11:00:01;1162;1181.684;1176.62;1175.174;15.70767;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;11:00:02;1162;1181.684;1176.62;1175.463;15.70767;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;11:00:03;1162;1181.684;1176.62;1175.463;15.70767;5.844907;59.4618;5.966435;0.6;6;46.01521
08/17/17;11:00:04;1162;1181.973;1176.91;1175.463;15.70767;5.844907;59.4618;5.972222;0.6;6;46.01521
08/17/17;11:00:05;1162;1181.684;1177.054;1175.463;15.70767;5.844907;59.4618;5.972222;0.6;6;46.01521
08/17/17;11:00:06;1162;1181.684;1177.054;1175.608;15.70767;5.844907;59.4618;5.980902;0.6;6;46.01521
08/17/17;11:00:07;1162;1181.973;1177.054;1175.608;15.70767;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:00:08;1162;1181.973;1177.054;1175.608;15.70767;5.815972;59.4618;5.98669;0.6;6;46.01521
08/17/17;11:00:09;1162;1181.973;1177.199;1175.608;15.70767;5.844907;59.4618;5.975116;0.6;6;46.01521
08/17/17;11:00:10;1162;1181.973;1177.199;1175.608;15.70767;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;11:00:11;1162;1181.973;1177.344;1175.752;15.70767;5.844907;59.4618;5.966435;0.6;6;46.01521
08/17/17;11:00:12;1162;1181.973;1177.344;1175.752;15.70767;5.844907;59.4618;5.975116;0.6;6;46.01521
08/17/17;11:00:13;1162;1181.973;1177.633;1175.752;15.70767;5.844907;59.4618;5.931713;0.6;6;46.01521
08/17/17;11:00:14;1162;1182.118;1177.778;1175.752;15.70767;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:00:15;1162;1182.118;1177.778;1175.752;15.70767;5.844907;59.4618;5.960648;0.6;6;46.01521
08/17/17;11:00:16;1162;1182.118;1177.633;1175.752;15.70767;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:00:17;1162;1182.118;1177.778;1175.752;15.70767;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;11:00:18;1162;1182.118;1177.922;1175.752;15.70767;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;11:00:19;1162;1182.263;1177.922;1175.897;15.70767;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;11:00:20;1162;1182.118;1177.922;1175.897;15.70767;5.844907;59.4618;5.975116;0.6;6;46.01521
08/17/17;11:00:21;1162;1182.263;1178.067;1175.897;15.70767;5.844907;59.4618;5.975116;0.6;6;46.01521
08/17/17;11:00:22;1162;1182.263;1178.067;1175.897;15.70767;5.844907;59.4618;5.992477;0.6;6;46.01521
08/17/17;11:00:23;1162;1182.263;1178.356;1175.897;15.70767;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;11:00:24;1162;1182.263;1178.356;1175.897;15.70767;5.844907;59.4618;5.966435;0.6;6;46.01521
08/17/17;11:00:25;1162;1182.263;1178.356;1175.897;15.70767;5.844907;59.4618;5.943287;0.6;6;46.01521
08/17/17;11:00:26;1162;1182.263;1178.501;1176.186;15.70767;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:00:27;1162;1182.263;1178.501;1176.186;15.70767;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;11:00:28;1162;1182.407;1178.501;1176.186;15.70767;5.844907;59.4618;5.978009;0.6;6;46.01521
08/17/17;11:00:29;1162;1182.407;1178.646;1176.186;15.70767;5.844907;59.4618;5.978009;0.6;6;46.01521
08/17/17;11:00:30;1162;1182.407;1178.646;1176.186;15.70767;5.815972;59.4618;5.989583;0.6;6;46.01521
08/17/17;11:00:31;1162;1182.407;1178.646;1176.331;15.70767;5.844907;59.4618;5.975116;0.6;6;46.01521
08/17/17;11:00:32;1162;1182.263;1178.79;1176.331;15.70767;5.844907;59.4618;5.98669;0.6;6;46.01521
08/17/17;11:00:33;1162;1182.263;1178.79;1176.331;15.70767;5.844907;59.4618;5.966435;0.6;6;46.01521
08/17/17;11:00:34;1162;1182.407;1179.08;1176.331;15.70767;5.844907;59.4618;5.992477;0.6;6;46.01521
08/17/17;11:00:35;1162;1182.407;1179.08;1176.476;15.70767;5.844907;59.4618;5.978009;0.6;6;46.01521
08/17/17;11:00:36;1162;1182.407;1179.08;1176.476;15.70767;5.844907;59.4618;5.975116;0.6;6;46.01521
08/17/17;11:00:37;1162;1182.697;1179.225;1176.476;15.70767;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;11:00:38;1162;1182.697;1179.225;1176.476;15.70767;5.844907;59.4618;5.960648;0.6;6;46.01521
08/17/17;11:00:39;1162;1182.697;1179.225;1176.476;15.70767;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;11:00:40;1162;1182.697;1179.225;1176.476;15.70767;5.844907;59.4618;5.972222;0.6;6;46.01521
08/17/17;11:00:41;1162;1182.697;1179.225;1176.476;15.70767;5.844907;59.4618;5.978009;0.6;6;46.01521
08/17/17;11:00:42;1162;1182.697;1179.369;1176.62;15.70767;5.815972;59.4618;5.975116;0.6;6;46.01521
08/17/17;11:00:43;1162;1182.841;1179.369;1176.476;15.70767;5.844907;59.4618;5.960648;0.6;6;46.01521
08/17/17;11:00:44;1162;1182.841;1179.514;1176.62;15.70767;5.815972;59.4618;5.966435;0.6;6;46.01521
08/17/17;11:00:45;1162;1182.841;1179.514;1176.62;15.70767;5.844907;59.4618;5.978009;0.6;6;46.01521
08/17/17;11:00:46;1162;1182.841;1179.514;1176.62;15.70767;5.844907;59.4618;5.972222;0.6;6;46.01521
08/17/17;11:00:47;1162;1182.841;1179.514;1176.62;15.70767;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;11:00:48;1162;1182.841;1179.803;1176.91;15.70767;5.844907;59.4618;5.975116;0.6;6;46.01521
08/17/17;11:00:49;1162;1182.841;1179.803;1176.91;15.70767;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:00:50;1162;1182.841;1179.948;1176.91;15.70767;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:00:51;1162;1182.986;1179.948;1176.91;15.70767;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:00:52;1162;1182.986;1179.948;1176.91;15.70767;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:00:53;1162;1182.986;1179.948;1177.054;15.70767;5.844907;59.4618;5.960648;0.6;6;46.01521
08/17/17;11:00:54;1162;1182.986;1179.948;1177.054;15.70767;5.844907;59.4618;5.966435;0.6;6;46.01521
08/17/17;11:00:55;1162;1182.841;1180.093;1177.054;15.70767;5.844907;59.4618;5.934606;0.6;6;46.01521
08/17/17;11:00:56;1162;1182.986;1180.093;1177.054;15.70767;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:00:57;1162;1182.986;1180.237;1177.054;15.70767;5.844907;59.4618;5.980902;0.6;6;46.01521
08/17/17;11:00:58;1162;1182.986;1180.237;1177.054;15.70767;5.844907;59.4618;5.966435;0.6;6;46.01521
08/17/17;11:00:59;1162;1182.986;1180.237;1177.054;15.70767;5.844907;59.4618;5.972222;0.6;6;46.01521
08/17/17;11:01:00;1162;1182.986;1180.237;1177.199;15.70767;5.844907;59.4618;5.98669;0.6;6;46.01521
08/17/17;11:01:01;1162;1182.986;1180.527;1177.199;15.70767;5.844907;59.4618;5.928819;0.6;6;46.01521
08/17/17;11:01:02;1162;1183.131;1180.527;1177.199;15.70767;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:01:03;1162;1183.131;1180.527;1177.199;15.70767;5.844907;59.4618;5.966435;0.6;6;46.01521
08/17/17;11:01:04;1162;1183.131;1180.671;1177.199;15.70767;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:01:05;1162;1183.131;1180.671;1177.344;15.70767;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;11:01:06;1162;1183.42;1180.671;1177.344;15.70767;5.844907;59.4618;5.943287;0.6;6;46.01521
08/17/17;11:01:07;1162;1183.42;1180.671;1177.344;15.70767;5.844907;59.4618;5.972222;0.6;6;46.01521
08/17/17;11:01:08;1162;1183.131;1180.816;1177.633;15.70767;5.844907;59.4618;5.94618;0.6;6;46.01521
08/17/17;11:01:09;1162;1183.42;1180.816;1177.633;15.70767;5.844907;59.4618;5.9375;0.6;6;46.01521
08/17/17;11:01:10;1162;1183.42;1180.816;1177.633;15.70767;5.844907;59.4618;5.934606;0.6;6;46.01521
08/17/17;11:01:11;1162;1183.42;1180.816;1177.633;15.70767;5.844907;59.4618;5.905671;0.6;6;46.01521
08/17/17;11:01:12;1162;1183.42;1180.961;1177.633;15.70767;5.844907;59.4618;5.966435;0.6;6;46.01521
08/17/17;11:01:13;1162;1183.42;1180.961;1177.778;15.70767;5.844907;59.4618;5.943287;0.6;6;46.01521
08/17/17;11:01:14;1162;1183.565;1180.961;1177.778;9.672619;5.844907;59.4618;5.980902;0.6;6;46.01521
08/17/17;11:01:15;1162;1183.565;1181.25;1177.778;5.952381;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:01:16;1162;1183.565;1181.25;1177.778;4.298942;5.844907;59.4618;5.943287;0.6;6;46.01521
08/17/17;11:01:17;1162;1183.565;1180.961;1177.778;4.298942;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;11:01:18;1162;1183.565;1181.25;1177.778;4.298942;5.844907;59.4618;5.94618;0.6;6;46.01521
08/17/17;11:01:19;1162;1183.565;1181.25;1177.778;4.298942;5.844907;59.4618;5.949074;0.6;6;46.01521
08/17/17;11:01:20;1162;1183.565;1181.25;1177.778;4.298942;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;11:01:21;1162;1183.565;1181.25;1177.922;4.298942;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;11:01:22;1162;1183.565;1181.395;1177.922;4.298942;5.844907;59.4618;5.931713;0.6;6;46.01521
08/17/17;11:01:23;1162;1183.709;1181.395;1177.922;4.298942;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;11:01:24;1162;1183.709;1181.395;1177.922;4.298942;5.844907;59.4618;5.917245;0.6;6;46.01521
08/17/17;11:01:25;1162;1183.709;1181.539;1177.922;4.298942;5.844907;59.4618;5.949074;0.6;6;46.01521
08/17/17;11:01:26;1162;1183.709;1181.539;1178.067;4.298942;5.844907;59.4618;5.923032;0.6;6;46.01521
08/17/17;11:01:27;1162;1183.709;1181.539;1178.067;4.298942;5.844907;59.4618;5.943287;0.6;6;46.01521
08/17/17;11:01:28;1162;1183.709;1181.539;1178.067;4.298942;5.844907;59.4618;5.966435;0.6;6;46.01521
08/17/17;11:01:29;1162;1183.854;1181.684;1178.067;4.298942;5.844907;59.4618;5.928819;0.6;6;46.01521
08/17/17;11:01:30;1162;1183.854;1181.684;1178.067;4.298942;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;11:01:31;1162;1183.854;1181.684;1178.356;4.298942;5.844907;59.4618;5.943287;0.6;6;46.01521
08/17/17;11:01:32;1162;1183.854;1181.684;1178.356;4.298942;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:01:33;1162;1183.854;1181.684;1178.067;4.298942;5.844907;59.4618;5.923032;0.6;6;46.01521
08/17/17;11:01:34;1162;1183.854;1181.684;1178.356;4.298942;5.844907;59.4618;5.934606;0.6;6;46.01521
08/17/17;11:01:35;1162;1184.144;1181.684;1178.356;4.298942;5.844907;59.4618;5.94618;0.6;6;46.01521
08/17/17;11:01:36;1162;1184.144;1181.973;1178.356;4.298942;5.844907;59.4618;5.923032;0.6;6;46.01521
08/17/17;11:01:37;1162;1184.144;1181.973;1178.356;4.298942;5.844907;59.4618;5.9375;0.6;6;46.01521
08/17/17;11:01:38;1162;1184.144;1182.118;1178.356;4.464285;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:01:39;1162;1184.144;1182.118;1178.501;4.298942;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:01:40;1162;1184.144;1182.118;1178.501;4.298942;5.844907;59.4618;5.943287;0.6;6;46.01521
08/17/17;11:01:41;1162;1184.144;1182.118;1178.501;4.298942;5.844907;59.4618;5.9375;0.6;6;46.01521
08/17/17;11:01:42;1162;1184.144;1182.263;1178.646;4.298942;5.844907;59.4618;5.934606;0.6;6;46.01521
08/17/17;11:01:43;1162;1184.288;1182.263;1178.646;4.298942;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;11:01:44;1162;1184.288;1182.263;1178.646;4.298942;5.844907;59.4618;5.943287;0.6;6;46.01521
08/17/17;11:01:45;1162;1184.144;1182.263;1178.646;4.298942;5.844907;59.4618;5.928819;0.6;6;46.01521
08/17/17;11:01:46;1162;1184.288;1182.263;1178.646;4.298942;5.844907;59.4618;5.966435;0.6;6;46.01521
08/17/17;11:01:47;1162;1184.288;1182.263;1178.646;4.298942;5.844907;59.4618;5.949074;0.6;6;46.01521
08/17/17;11:01:48;1162;1184.288;1182.263;1178.646;4.298942;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:01:49;1162;1184.288;1182.407;1178.791;4.298942;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;11:01:50;1162;1184.288;1182.407;1178.791;4.298942;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;11:01:51;1162;1184.288;1182.697;1178.791;4.298942;5.844907;59.4618;5.943287;0.6;6;46.01521
08/17/17;11:01:52;1162;1184.433;1182.407;1178.791;4.298942;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:01:53;1162;1184.433;1182.697;1178.791;4.298942;5.844907;59.4618;5.975116;0.6;6;46.01521
08/17/17;11:01:54;1162;1184.433;1182.697;1179.08;4.298942;5.844907;59.4618;5.975116;0.6;6;46.01521
08/17/17;11:01:55;1162;1184.433;1182.841;1179.08;4.298942;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;11:01:56;1162;1184.578;1182.841;1179.08;4.298942;5.844907;59.4618;5.943287;0.6;6;46.01521
08/17/17;11:01:57;1162;1184.578;1182.841;1179.08;4.298942;5.844907;59.4618;5.960648;0.6;6;46.01521
08/17/17;11:01:58;1162;1184.578;1182.841;1179.08;4.298942;5.844907;59.4618;5.943287;0.6;6;46.01521
08/17/17;11:01:59;1162;1184.578;1182.841;1179.225;4.298942;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:02:00;1162;1184.578;1182.841;1179.225;4.298942;5.844907;59.4618;5.94618;0.6;6;46.01521
08/17/17;11:02:01;1162;1184.867;1182.841;1179.225;4.298942;5.844907;59.4618;5.980902;0.6;6;46.01521
08/17/17;11:02:02;1162;1184.867;1182.841;1179.225;4.298942;5.844907;59.4618;5.972222;0.6;6;46.01521
08/17/17;11:02:03;1162;1184.867;1182.986;1179.225;4.298942;5.844907;59.4618;5.928819;0.6;6;46.01521
08/17/17;11:02:04;1162;1184.867;1182.986;1179.369;4.298942;5.844907;59.4618;5.975116;0.6;6;46.01521
08/17/17;11:02:05;1162;1184.867;1182.986;1179.369;4.464285;5.844907;59.4618;5.943287;0.6;6;46.01521
08/17/17;11:02:06;1162;1184.867;1182.986;1179.369;4.298942;5.844907;59.4618;5.928819;0.6;6;46.01521
08/17/17;11:02:07;1162;1184.867;1182.986;1179.369;4.298942;5.844907;59.4618;5.928819;0.6;6;46.01521
08/17/17;11:02:08;1162;1184.867;1183.131;1179.369;4.298942;5.844907;59.4618;5.978009;0.6;6;46.01521
08/17/17;11:02:09;1162;1184.867;1183.131;1179.514;4.298942;5.844907;59.4618;5.960648;0.6;6;46.01521
08/17/17;11:02:10;1162;1184.867;1183.131;1179.514;4.298942;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:02:11;1162;1184.867;1183.131;1179.369;4.298942;5.844907;59.4618;5.94618;0.6;6;46.01521
08/17/17;11:02:12;1162;1184.867;1183.131;1179.369;4.298942;5.844907;59.4618;5.975116;0.6;6;46.01521
08/17/17;11:02:13;1162;1185.012;1183.131;1179.514;4.298942;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;11:02:14;1162;1185.012;1183.42;1179.514;4.298942;5.844907;59.4618;5.975116;0.6;6;46.01521
08/17/17;11:02:15;1162;1185.012;1183.42;1179.514;4.298942;5.844907;59.4618;5.94618;0.6;6;46.01521
08/17/17;11:02:16;1162;1185.012;1183.42;1179.803;4.298942;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;11:02:17;1162;1185.012;1183.42;1179.514;4.298942;5.844907;59.4618;5.975116;0.6;6;46.01521
08/17/17;11:02:18;1162;1185.012;1183.42;1179.803;4.298942;5.844907;59.4618;5.972222;0.6;6;46.01521
08/17/17;11:02:19;1162;1185.156;1183.565;1179.803;4.298942;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;11:02:20;1162;1185.156;1183.565;1179.803;4.464285;5.844907;59.4618;5.960648;0.6;6;46.01521
08/17/17;11:02:21;1162;1185.156;1183.565;1179.948;4.298942;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:02:22;1162;1185.156;1183.565;1179.948;4.298942;5.844907;59.4618;5.978009;0.6;6;46.01521
08/17/17;11:02:23;1162;1185.156;1183.565;1179.948;4.298942;5.844907;59.4618;5.989583;0.6;6;46.01521
08/17/17;11:02:24;1162;1185.156;1183.565;1179.948;4.298942;5.844907;59.4618;5.975116;0.6;6;46.01521
08/17/17;11:02:25;1162;1185.156;1183.565;1179.948;4.298942;5.844907;59.4618;5.957755;0.6;6;46.01521
08/17/17;11:02:26;1162;1185.156;1183.709;1179.948;4.298942;5.844907;59.4618;5.966435;0.6;6;46.01521
08/17/17;11:02:27;1162;1185.301;1183.709;1180.093;4.298942;5.844907;59.4618;5.951967;0.6;6;46.01521
08/17/17;11:02:28;1162;1185.301;1183.709;1180.093;4.298942;5.844907;59.4618;5.963541;0.6;6;46.01521
08/17/17;11:02:29;1162;1185.301;1183.709;1180.093;4.298942;5.815972;59.4618;5.980902;0.6;6;46.01521
08/17/17;11:02:30;1162;1185.301;1183.854;1180.093;4.298942;5.844907;59.4618;5.966435;0.6;6;46.01521
08/17/17;11:02:31;1162;1185.301;1183.854;1180.093;4.298942;5.815972;59.4618;5.931713;0.6;6;46.01521
08/17/17;11:02:32;1162;1185.301;1183.854;1180.093;4.298942;5.844907;59.4618;5.9375;0.6;6;46.01521
08/17/17;11:02:33;1162;1185.301;1183.854;1180.093;4.298942;5.844907;59.4618;5.975116;0.6;6;46.01521
08/17/17;11:02:34;1162;1185.59;1183.854;1180.237;4.298942;5.844907;59.4618;5.972222;0.6;6;46.01521
08/17/17;11:02:35;1162;1185.59;1184.144;1180.237;4.298942;5.844907;59.4618;5.989583;0.6;6;46.01521
08/17/17;11:02:36;1162;1185.59;1184.144;1180.237;4.464285;5.844907;59.4618;5.943287;0.6;6;46.01521
08/17/17;11:02:37;1162;1185.59;1184.144;1180.237;4.298942;5.844907;59.4618;5.980902;0.6;6;46.01521
