$Date;$Time;FH11_Z2C_TEMP_SP;FH11_Z2C_TEMP_PV;FH11_Z1C_TEMP_PV;FH11_Z3_TEMP_PV;FH11_Z2_TEMP_LT;FH11_Z2_TEMP_RT;FH11_PULL;FH11_Z2L_MIX_VLV_POS_PV;FH11_Z2R_MIX_VLV_POS_PV;FH11_Z2L_MIX_PRES_PV;FH11_Z2R_MIX_PRES_PV;FH11_Z2_CLN_VLV_POS_PV;FH11_Z2_WG_DMP_POS_PV
05/04/18;11:30:16;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.174768;1.380208;5.931713;4.546957
05/04/18;11:30:17;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.157407;1.359954;5.931713;4.546957
05/04/18;11:30:18;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.160301;1.374421;5.931713;4.546957
05/04/18;11:30:19;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.168981;1.380208;5.931713;4.546957
05/04/18;11:30:20;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.160301;1.371528;5.931713;4.546957
05/04/18;11:30:21;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.160301;1.377315;5.931713;4.546957
05/04/18;11:30:22;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.168981;1.377315;5.931713;4.546957
05/04/18;11:30:23;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.157407;1.377315;5.931713;4.546957
05/04/18;11:30:24;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.160301;1.377315;5.931713;4.546957
05/04/18;11:30:25;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.168981;1.385995;5.931713;4.546957
05/04/18;11:30:26;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.154514;1.365741;5.931713;4.546957
05/04/18;11:30:27;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.163194;1.374421;5.931713;4.546957
05/04/18;11:30:28;1186;1185.735;1186.531;1184.144;1186.748;1187.037;44.98286;31.27893;21.32523;1.168981;1.377315;5.931713;4.546957
